%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
204.0, -103933.35419098785, -106333.7974350211, -113252.44465499457, -116240.24703982437, -117269.12018884662, -109427.25651589115, -115623.33889285791, -113944.99110519781, -117198.28751066775, -112874.29784229968, -111148.16202499415, -113069.31681267224, -116982.4143627184, -118194.23654010732, -111304.57953269238, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 192.0, 0.0, 0.0, 0.0, 1.7194373247628E9, 0.0, 2024-06-26 16:28:44.762
206.0, -103898.68663533767, -106290.4350507778, -113208.63523586217, -116191.922568312, -117220.63925512305, -109377.50153273363, -115574.81325564544, -113897.44894474137, -117005.16843857389, -112675.12144745844, -110947.4433597855, -112857.04229558019, -116789.9658429582, -118002.23505523623, -111109.94054197556, 0.0, 0.0, 0.0, 0.0, 196.0, 125.0, 64.0, 0.0, 5.0, 82.0, 200.0, 0.0, 0.0, 0.0, 1.719437324770765E9, 0.0, 2024-06-26 16:28:44.770
208.0, -103826.93753563614, -106231.91818379381, -113146.65384848761, -116128.62242801457, -117160.58011777165, -109317.48709887113, -115516.65401657272, -113838.39563589045, -116968.60098464502, -112639.15749062986, -110912.26171401283, -112823.49232715278, -116752.28080180656, -117965.37702862943, -111073.59660549124, 0.0, 0.0, 0.0, 0.0, 196.0, 20.5, 72.0, 0.0, 5.0, 82.0, 208.0, 0.0, 0.0, 0.0, 1.71943732477777E9, 0.0, 2024-06-26 16:28:44.777
210.0, -103916.14334775727, -106313.45734756677, -113226.06959653732, -116206.45120220796, -117236.88897334207, -109393.28186431908, -115592.9852238876, -113915.12917460552, -116960.82257757457, -112630.55206901456, -110899.8788475846, -112805.2756554217, -116746.6034587149, -117960.32553438253, -111066.55580598782, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 216.0, 0.0, 0.0, 0.0, 1.719437324786816E9, 0.0, 2024-06-26 16:28:44.786
212.0, -103882.59337932985, -106285.74118444219, -113201.68384333658, -116183.98769903037, -117216.03479576527, -109372.60650069792, -115573.06981957793, -113894.52086621772, -117045.625096038, -112715.19812526682, -110989.28582540582, -112900.2035141234, -116829.30491319954, -118042.5128987447, -111148.989039539, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 224.0, 0.0, 0.0, 0.0, 1.719437324794818E9, 0.0, 2024-06-26 16:28:44.794
214.0, -103948.53102547301, -106343.52044385916, -113259.46310275354, -116238.1906793345, -117269.25429931335, -109425.20015540125, -115626.91517197076, -113948.58973605512, -116975.46297019279, -112643.49372905419, -110912.01584482382, -112818.21731546133, -116758.53929025403, -117971.85903452148, -111079.47511428299, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.0, 232.0, 0.0, 0.0, 0.0, 1.7194373248029E9, 0.0, 2024-06-26 16:28:44.802
216.0, -104012.12173844836, -106413.79432842665, -113331.36866466627, -116313.33724419323, -117345.09376825021, -109501.26314178266, -115701.48059147366, -114023.98217010286, -117137.96015238288, -112807.82375428961, -111083.40902130712, -112993.85732339113, -116921.01412069966, -118137.23959174629, -111242.1511104287, 0.0, 0.0, 0.0, 0.0, 196.0, 125.5, 72.0, 0.0, 5.0, 82.0, 240.0, 0.0, 0.0, 0.0, 1.719437324809848E9, 0.0, 2024-06-26 16:28:44.809
218.0, -104273.50303810871, -106674.99681413136, -113586.46912413469, -116562.29097393644, -117595.20978870509, -109750.37333373706, -115954.01060032971, -114277.38389699267, -117167.82208297517, -112839.25030699377, -111104.71023377303, -113008.00597763134, -116955.6593246054, -118171.50481599628, -111276.57279688989, 0.0, 0.0, 0.0, 0.0, 196.0, 20.5, 72.0, 0.0, 5.0, 82.0, 247.0, 0.0, 0.0, 0.0, 1.719437324819881E9, 0.0, 2024-06-26 16:28:44.819
220.0, -104560.16416074803, -106966.5976722953, -113878.24879625427, -116857.17753853531, -117890.58809168197, -110045.66222973613, -116249.61242075116, -114570.86230169087, -117578.26716640797, -113246.76731190292, -111521.7267300757, -113428.50934606903, -117362.23755624743, -118577.3901435602, -111682.48047619827, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 82.5, 127.0, 0.0, 0.0, 0.0, 1.71943732482697E9, 0.0, 2024-06-26 16:28:44.826
222.0, -104640.85395823169, -107039.01732433049, -113956.0999221921, -116935.78862378463, -117968.17099668634, -110122.10519577327, -116323.79786059832, -114644.66776188229, -117737.16571774075, -113408.75040397054, -111672.98098480476, -113575.67323156277, -117526.1876018271, -118741.25078216205, -111846.65403922249, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 7.0, 0.0, 0.0, 0.0, 1.719437324833994E9, 0.0, 2024-06-26 16:28:44.833
224.0, -104393.88953374501, -106793.10343183321, -113714.07523323003, -116699.06129825847, -117728.18031646972, -109883.94735860197, -116082.75664839229, -114404.47591596555, -117649.74804517605, -113322.2491529285, -111601.00836765867, -113516.37405352284, -117435.64068503866, -118647.28404847193, -111754.4754450888, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 15.0, 0.0, 0.0, 0.0, 1.719437324841948E9, 0.0, 2024-06-26 16:28:44.841
226.0, -104262.12600018097, -106659.26118603483, -113579.27186242008, -116562.71565708109, -117591.90173052571, -109747.73582789133, -115946.5674694261, -114269.24786201095, -117435.32776061629, -113111.02516782585, -111374.76401028204, -113282.61951000924, -117222.89678131304, -118439.12225235967, -111545.15135826485, 0.0, 0.0, 0.0, 0.0, 196.0, 125.5, 112.0, 0.0, 5.0, 83.0, 23.0, 0.0, 0.0, 0.0, 1.71943732485095E9, 0.0, 2024-06-26 16:28:44.850
228.0, -104323.90622185543, -106722.5389745878, -113642.59435446195, -116622.66303571023, -117653.23491731107, -109809.24782863235, -116010.78403124619, -114332.92798196412, -117367.11023653869, -113040.75128325836, -111317.11886133181, -113230.11526228373, -117152.399379301, -118368.42368464753, -111472.66465099629, 0.0, 0.0, 0.0, 0.0, 196.0, 20.5, 136.0, 0.0, 5.0, 83.0, 31.0, 0.0, 0.0, 0.0, 1.719437324857961E9, 0.0, 2024-06-26 16:28:44.857
230.0, -104423.5502986372, -106822.45127230302, -113743.24425974421, -116722.28476074753, -117755.06946504946, -109910.00949263686, -116112.90915166249, -114434.65077098022, -117470.9787930225, -113142.4070170411, -111406.77170834204, -113311.43090861214, -117258.3242962747, -118475.19796791053, -111580.91414939334, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 39.0, 0.0, 0.0, 0.0, 1.719437324865962E9, 0.0, 2024-06-26 16:28:44.865
232.0, -104541.94748901695, -106943.6424307397, -113860.9261943014, -116841.41955869432, -117873.35489670694, -110028.16081382762, -116230.8369554087, -114551.97507762612, -117603.74815508701, -113275.17637910561, -111552.10275079045, -113462.70751508565, -117390.71367868349, -118604.43575435111, -111710.26369455621, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 47.0, 0.0, 0.0, 0.0, 1.719437324875035E9, 0.0, 2024-06-26 16:28:44.875
234.0, -104634.66252501757, -107037.02801907397, -113956.47990184784, -116936.99561798522, -117969.80267403158, -110125.10032953028, -116327.59765715573, -114648.80283460651, -117716.02096748602, -113387.1139153378, -111650.78570256064, -113554.21555688567, -117503.3888224827, -118720.12838365178, -111826.13513781253, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 55.0, 0.0, 0.0, 0.0, 1.71943732488201E9, 0.0, 2024-06-26 16:28:44.882
236.0, -104495.58997101666, -106889.37239520221, -113814.43456583437, -116799.19711341824, -117828.47259384068, -109984.55256039531, -116183.33949844117, -114504.74584159206, -117705.42624061421, -113375.82628438786, -111655.9042520409, -113567.71601053668, -117492.57057816633, -118705.10801137782, -111811.78531787221, 0.0, 0.0, 0.0, 0.0, 196.0, 126.0, 24.0, 0.0, 5.0, 83.0, 63.0, 0.0, 0.0, 0.0, 1.719437324890012E9, 0.0, 2024-06-26 16:28:44.890
238.0, -104426.12074924956, -106828.39683632813, -113748.65338190239, -116731.60543818539, -117762.91492735327, -109920.06777764176, -116122.14042212254, -114443.70322748461, -117524.2877035484, -113197.28054967888, -111463.8580636809, -113372.27235701948, -117313.13077367912, -118528.75274762545, -111635.47475760875, 0.0, 0.0, 0.0, 0.0, 196.0, 20.0, 208.0, 0.0, 5.0, 83.0, 71.0, 0.0, 0.0, 0.0, 1.719437324898032E9, 0.0, 2024-06-26 16:28:44.898
240.0, -105396.14175512097, -107801.54708642329, -114710.82892546999, -117678.44768505666, -118715.05453766043, -110870.93333851497, -117082.50547438925, -115405.31997744084, -117877.10998977543, -113544.60430676989, -111816.21096327437, -113717.24918094269, -117664.83547268338, -118883.02789724206, -111984.69841297847, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 79.0, 0.0, 0.0, 0.0, 1.71943732490702E9, 0.0, 2024-06-26 16:28:44.907
242.0, -105865.10370553777, -108276.11932469837, -115188.0386695908, -118162.4970629808, -119198.36630801753, -111354.84860597237, -117563.98440170103, -115885.72602101875, -118792.57038743143, -114460.93642245966, -112727.69275041734, -114627.09929074041, -118584.40859131917, -119800.90228329925, -112905.38911883702, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 87.0, 0.0, 0.0, 0.0, 1.71943732491405E9, 0.0, 2024-06-26 16:28:44.914
244.0, -106978.24293115652, -109378.90969263432, -116293.71241256148, -119264.5498233497, -120301.06726897566, -112455.87318609635, -118665.09838880283, -116987.9128918544, -119598.39547853416, -115260.45832162599, -113530.74622520761, -115423.49194568301, -119385.51746434183, -120606.14622904613, -113706.29682615958, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 95.0, 0.0, 0.0, 0.0, 1.719437324922056E9, 0.0, 2024-06-26 16:28:44.922
246.0, -106977.63943405623, -109371.84654138643, -116304.01656675537, -119291.32721320716, -120324.11191750907, -112478.53785497403, -118677.72712442007, -116997.63590069246, -120248.07128287213, -115914.00097775472, -114183.61832900267, -116084.03069782624, -120038.4342716258, -121254.5703356946, -114359.23598518802, 0.0, 0.0, 0.0, 0.0, 196.0, 126.0, 0.0, 0.0, 5.0, 83.0, 103.0, 0.0, 0.0, 0.0, 1.719437324931089E9, 0.0, 2024-06-26 16:28:44.931
248.0, -105893.51277274046, -108280.92494975627, -115214.48078328143, -118207.91580771397, -119234.68789275741, -111388.6891470777, -117581.26230016498, -115900.83580027054, -119435.98770332191, -115113.22738089888, -113396.14402009774, -115319.73514792147, -119226.17187811995, -120434.77540430731, -113546.48185330414, 0.0, 0.0, 0.0, 0.0, 196.0, 20.5, 112.0, 0.0, 5.0, 83.0, 111.0, 0.0, 0.0, 0.0, 1.719437324938174E9, 0.0, 2024-06-26 16:28:44.938
250.0, -105558.88480650006, -107958.81396041083, -114886.5136368887, -117874.8748153299, -118905.15612425283, -111061.75018092993, -117258.95014511945, -115580.44589524817, -118835.21751585216, -114511.76428935103, -112783.30389062213, -114697.77550670809, -118626.40751915069, -119841.49305123009, -112946.22575595687, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 119.0, 0.0, 0.0, 0.0, 1.719437324946215E9, 0.0, 2024-06-26 16:28:44.946
252.0, -105532.86737595408, -107923.229983238, -114852.22606089426, -117834.93224798827, -118865.77235052257, -111020.77943334336, -117218.33702544415, -115540.59273488435, -118666.88652835925, -114338.0912349333, -112613.16241182834, -114522.44842320067, -118456.93659269054, -119671.91036604767, -112776.68777426337, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 127.0, 0.0, 0.0, 0.0, 1.71943732495414E9, 0.0, 2024-06-26 16:28:44.954
254.0, -105557.65546055502, -107958.94807087757, -114885.19488396584, -117867.56579489302, -118900.61872012839, -111057.32453552778, -117257.13965381858, -115579.41771500322, -118651.55323166291, -114321.59564752528, -112595.70569940875, -114504.63408286979, -118441.13390936065, -119655.41477863965, -112760.95214616683, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 135.0, 0.0, 0.0, 0.0, 1.719437324963194E9, 0.0, 2024-06-26 16:28:44.963
0.0, -104641.99389719892, -107018.07373977588, -113964.07949496264, -116959.88380430745, -117986.47707539525, -110140.59008843782, -116327.99998855591, -114647.4617299392, -118423.96776961898, -114096.91591226053, -112376.3680310688, -114290.99610936597, -118213.07906068314, -119424.20833399396, -112535.08776844596, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 143.0, 0.0, 0.0, 0.0, 1.719437324970242E9, 0.0, 2024-06-26 16:28:44.970
2.0, -103859.03464067396, -106254.8287218605, -113189.09981120823, -116177.08100999368, -117207.51878112779, -109364.40341048282, -115560.30697349393, -113880.39456372197, -117192.90074025402, -112871.68268819842, -111151.55949015135, -113076.4470191535, -116980.87209235098, -118193.92361568495, -111304.06544256992, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 151.0, 0.0, 0.0, 0.0, 1.719437324978167E9, 0.0, 2024-06-26 16:28:44.978
4.0, -103646.38014392617, -106034.48522502008, -112966.6105469001, -115949.89787934994, -116980.62622316198, -109137.19792809463, -115334.50965100643, -113655.55836624604, -116841.59837264995, -112513.71950074668, -110787.31546250767, -112699.46249717027, -116631.96136140364, -117844.92347775979, -110953.67949648852, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 159.0, 0.0, 0.0, 0.0, 1.719437324986206E9, 0.0, 2024-06-26 16:28:44.986
6.0, -105058.20573070119, -107475.94922494284, -114377.92204355265, -117334.76726231186, -118376.71618184046, -110536.05950308556, -116754.40421752981, -115079.14097060454, -117059.19260492237, -112722.3506834925, -110993.44324987452, -112894.12383963155, -116847.11925353041, -118064.08233214407, -111164.72466763553, 0.0, 0.0, 0.0, 0.0, 196.0, 126.0, 16.0, 0.0, 5.0, 83.0, 167.0, 0.0, 0.0, 0.0, 1.719437324994222E9, 0.0, 2024-06-26 16:28:44.994
8.0, -103540.54463393029, -105901.69351121111, -112870.07336259764, -115886.41892509686, -116904.7420507362, -109060.06205797936, -115231.73633000093, -113550.79573998401, -118258.34134320515, -113924.40514855448, -112206.47242146403, -114115.17728748052, -118048.25729706971, -119258.55955583567, -112369.84132168787, 0.0, 0.0, 0.0, 0.0, 196.0, 20.5, 120.0, 0.0, 5.0, 83.0, 175.0, 0.0, 0.0, 0.0, 1.719437325002231E9, 0.0, 2024-06-26 16:28:45.002
10.0, -102055.74060150869, -104444.18095876944, -111382.36360339685, -114376.26801446296, -115401.36371867225, -107561.01996433974, -113751.49205344821, -112072.87604485465, -115507.33333913486, -111192.03849935991, -109478.73258337172, -111418.21580150316, -115293.62831039767, -116503.77410695245, -109615.72642513829, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 183.0, 0.0, 0.0, 0.0, 1.719437325010254E9, 0.0, 2024-06-26 16:28:45.010
12.0, -101874.62441618735, -104262.99771821473, -111194.92187439465, -114177.76217195537, -115207.66350122256, -107365.35279337798, -113560.51874882207, -111883.24384489583, -115044.38400797654, -110717.68977852938, -108988.06708908881, -110900.45999294044, -114834.00938916318, -116047.95498227538, -109153.49234980255, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 191.0, 0.0, 0.0, 0.0, 1.719437325020304E9, 0.0, 2024-06-26 16:28:45.020
14.0, -101813.42533986871, -104207.47598498774, -111138.81899581183, -114120.25113347187, -115151.80649182874, -107309.96517061772, -113506.27106502904, -111829.01851284725, -114960.52026278024, -110629.9144780534, -108912.29467538533, -110825.08991063714, -114746.65877183185, -115961.5207864667, -109066.45465689358, 0.0, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 5.0, 83.0, 199.0, 0.0, 0.0, 0.0, 1.719437325027342E9, 0.0, 2024-06-26 16:28:45.027
16.0, -101799.81312749544, -104189.32636849003, -111119.82001302482, -114099.62047333962, -115132.85221253065, -107290.0721180525, -113488.1438002758, -111809.81836436015, -114911.01114881173, -110580.20419838479, -108850.17917754402, -110756.26888945924, -114700.23419859818, -115915.8114690556, -109020.49947029346, 0.0, 0.0, 0.0, 0.0, 196.0, 126.0, 24.0, 0.0, 5.0, 83.0, 207.0, 0.0, 0.0, 0.0, 1.719437325034322E9, 0.0, 2024-06-26 16:28:45.034
