%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
190.0, -93978.73657688338, -96743.28973809359, -103986.97602593614, -106663.01627910332, -107615.78173825525, -99998.50839358669, -106083.65906282177, -104375.00230968026, -107302.99142634767, -103187.81175468108, -101386.43996553899, -103273.9777295563, -107164.83529386942, -108441.61164064547, -101362.21067454942, -102165.77823946218, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 189.0, 0.0, 0.0, 0.0, 1.719437669834925E9, 0.0, 2024-06-26 16:34:29.834
192.0, -93979.40712921706, -96742.64153750439, -103985.90314220228, -106661.74222966937, -107612.6971975204, -99996.67555054136, -106081.66975756524, -104373.50474280176, -107294.76598438811, -103179.4074987659, -101375.93464564499, -103260.23140671628, -107158.28623274401, -108435.15198649789, -101357.38269774709, -102157.08341086906, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 197.0, 0.0, 0.0, 0.0, 1.719437669842994E9, 0.0, 2024-06-26 16:34:29.842
194.0, -93973.41686170302, -96737.67945023532, -103982.59508402289, -106658.74709591236, -107611.04316843071, -99993.9039342289, -106079.50163835307, -104370.62136776703, -107298.38696698988, -103183.34140579002, -101382.41665153703, -103271.49668592175, -107161.01314556756, -108438.25887897717, -101358.23206403639, -102162.22431209378, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 205.0, 0.0, 0.0, 0.0, 1.719437669849959E9, 0.0, 2024-06-26 16:34:29.849
196.0, -93974.0874140367, -96741.21102585924, -103979.73406073262, -106655.75196215535, -107607.24337187331, -99990.88644872743, -106076.59591157388, -104368.11797238803, -107290.18387677478, -103173.1043068295, -101369.22912230839, -103254.08467699107, -107152.63124139683, -108429.27347770614, -101352.33120350019, -102151.49547475523, 0.0, 0.0, 0.0, 196.0, 127.0, 64.0, 0.0, 10.0, 150.0, 213.0, 0.0, 0.0, 0.0, 1.719437669858997E9, 0.0, 2024-06-26 16:34:29.858
198.0, -93966.15254475505, -96733.85730193344, -103976.31424383096, -106652.44390397596, -107604.47175556085, -99987.3995765924, -106073.55607432796, -104364.51934153073, -107293.89426635436, -103177.93228363185, -101375.5770177337, -103265.19349398537, -107155.24639549809, -108431.95568704078, -101352.24179652236, -102156.14463760193, 0.0, 0.0, 0.0, 196.0, 18.0, 8.0, 0.0, 10.0, 150.0, 221.0, 0.0, 0.0, 0.0, 1.719437669866983E9, 0.0, 2024-06-26 16:34:29.866
200.0, -93960.8775330636, -96726.95061289676, -103969.11698211635, -106644.28551724977, -107596.58158976813, -99979.33059684404, -106065.33063236841, -104356.31625131563, -107282.4725249377, -103165.19178929232, -101360.86956988211, -103244.5181303642, -107146.73038086062, -108421.67388459134, -101345.2233487634, -102143.38179151795, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 228.0, 0.0, 0.0, 0.0, 1.719437669875001E9, 0.0, 2024-06-26 16:34:29.875
202.0, -93947.89116953507, -96713.29369703456, -103955.2365488096, -106631.45561593243, -107582.5446942502, -99966.1430676154, -106051.31608859493, -104342.6816871979, -107279.99148130316, -103161.45904796828, -101360.60134894865, -103249.65903158892, -107139.17549123472, -108416.66709383334, -101335.7685608588, -102140.09608508303, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 236.0, 0.0, 0.0, 0.0, 1.719437669882034E9, 0.0, 2024-06-26 16:34:29.882
204.0, -93931.08265770468, -96699.86029861693, -103940.26088002455, -106615.54117388025, -107566.94317662039, -99950.92152964135, -106036.4298267877, -104327.86248062403, -107254.17521645728, -103136.55920464506, -101332.75107535733, -103217.47251957328, -107116.28730491249, -108394.00242495566, -101316.07667399368, -102115.62092490446, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 150.0, 244.0, 0.0, 0.0, 0.0, 1.719437669891088E9, 0.0, 2024-06-26 16:34:29.891
206.0, -93945.58893985617, -96710.29856327755, -103952.0849528414, -106627.49935716383, -107578.05199361467, -99962.87971292493, -106048.43271356019, -104340.06653309663, -107262.0206787611, -103143.22002449275, -101341.95999407292, -103232.47054010279, -107121.11528171484, -108398.96451222475, -101317.37307517209, -102122.14763428541, 0.0, 0.0, 0.0, 196.0, 126.5, 120.0, 0.0, 10.0, 150.0, 252.0, 0.0, 0.0, 0.0, 1.719437669899061E9, 0.0, 2024-06-26 16:34:29.899
208.0, -93946.30419567873, -96716.11001683594, -103955.14714183178, -106629.95804905392, -107581.60592098307, -99965.65132923739, -106051.47255080612, -104342.77109417571, -107265.99928927414, -103146.10339952749, -101342.0717527952, -103227.97783946728, -107127.0384939955, -108403.47956460471, -101326.33612469866, -102125.61215467598, 0.0, 0.0, 0.0, 196.0, 17.5, 128.0, 0.0, 10.0, 151.0, 4.0, 0.0, 0.0, 0.0, 1.719437669906085E9, 0.0, 2024-06-26 16:34:29.906
210.0, -93951.84742830366, -96720.334496538, -103959.57278723393, -106635.41187470102, -107585.22690358483, -99970.1440298729, -106055.74173399709, -104347.44260876687, -107271.0731352655, -103152.2501292527, -101351.34772674415, -103241.3218309071, -107132.71583708715, -108409.51453560765, -101327.99015378836, -102131.69182916783, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 12.0, 0.0, 0.0, 0.0, 1.719437669915089E9, 0.0, 2024-06-26 16:34:29.915
212.0, -93945.38777415607, -96714.8806708909, -103955.0353831095, -106630.36038045412, -107582.05295587218, -99965.65132923739, -106051.58430952839, -104342.94990813136, -107269.97789978718, -103151.28900424112, -101345.37981097458, -103232.3140778916, -107131.39708416427, -108408.8886867629, -101330.56060440071, -102129.43430297784, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 20.0, 0.0, 0.0, 0.0, 1.719437669923125E9, 0.0, 2024-06-26 16:34:29.923
214.0, -93952.29446319277, -96719.75335118215, -103960.15393258978, -106636.37299971259, -107586.25508382978, -99970.88163743993, -106056.59110028639, -104348.1802163339, -107270.53669339856, -103152.92068158636, -101350.00662207683, -103241.29947916264, -107129.49718588557, -108409.55923909656, -101328.99598228885, -102131.71418091228, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 28.0, 0.0, 0.0, 0.0, 1.719437669932155E9, 0.0, 2024-06-26 16:34:29.932
216.0, -93948.87464629111, -96720.26744130462, -103959.8857116563, -106635.99302005685, -107587.68559547492, -99971.50748628468, -106057.39576308678, -104348.56019598964, -107271.78839108806, -103151.71368738577, -101346.5197499418, -103234.48219710377, -107133.02876150951, -108410.34155015249, -101331.94641255694, -102131.42360823437, 0.0, 0.0, 0.0, 196.0, 126.5, 56.0, 0.0, 10.0, 151.0, 36.0, 0.0, 0.0, 0.0, 1.719437669938185E9, 0.0, 2024-06-26 16:34:29.938
218.0, -93944.11372472212, -96714.41128425734, -103952.7331534306, -106628.8181100867, -107578.63313897052, -99963.55026525859, -106048.83504496039, -104340.46886449681, -107272.95068179973, -103154.1500275314, -101350.56541568821, -103242.99821174124, -107133.05111325397, -108410.38625364141, -101330.38179044507, -102133.5023204687, 0.0, 0.0, 0.0, 196.0, 17.5, 128.0, 0.0, 10.0, 151.0, 44.0, 0.0, 0.0, 0.0, 1.719437669947189E9, 0.0, 2024-06-26 16:34:29.947
220.0, -93935.03891647326, -96708.06338883203, -103947.88282488381, -106623.38663618406, -107574.7439354353, -99958.99050938971, -106044.78937921398, -104336.04321909467, -107262.49006539465, -103141.16366400286, -101335.70150562543, -103225.63090629947, -107120.95881950365, -108398.65158780236, -101320.54702288474, -102120.44890170681, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 52.0, 0.0, 0.0, 0.0, 1.719437669954209E9, 0.0, 2024-06-26 16:34:29.954
222.0, -93940.00100374235, -96710.58913595548, -103949.13452257331, -106624.92890655147, -107574.31925229065, -99959.25873032317, -106044.78937921398, -104336.31144002813, -107266.4239724188, -103144.8964053269, -101341.82588360619, -103233.00698196972, -107125.69738932818, -108402.47373610422, -101322.69279035245, -102124.18164303085, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 60.0, 0.0, 0.0, 0.0, 1.719437669962222E9, 0.0, 2024-06-26 16:34:29.962
224.0, -93923.48306458988, -96698.54154569407, -103936.37167648932, -106612.32252267869, -107563.5904149521, -99947.3899540174, -106033.2782308195, -104324.28620151118, -107255.06928623549, -103137.16270174536, -101330.09121776716, -103220.4676533303, -107116.60022933487, -108393.30952087755, -101315.00379025983, -102115.62092490446, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 68.0, 0.0, 0.0, 0.0, 1.719437669971196E9, 0.0, 2024-06-26 16:34:29.971
226.0, -93929.0710007037, -96699.32385675, -103937.22104277862, -106612.88131629006, -107561.31053701765, -99947.12173308394, -106032.58532674139, -104324.53207070018, -107249.59310884394, -103130.07719875303, -101324.30211595322, -103214.65619977191, -107108.24067690858, -108386.3804800964, -101306.06309247769, -102107.7531108562, 0.0, 0.0, 0.0, 196.0, 126.5, 40.0, 0.0, 10.0, 151.0, 76.0, 0.0, 0.0, 0.0, 1.71943766997926E9, 0.0, 2024-06-26 16:34:29.979
228.0, -93917.29163137575, -96690.69608339026, -103931.2307752646, -106607.00280749833, -107558.3377550051, -99942.40551500386, -106028.98669588409, -104319.90525959793, -107251.06832397799, -103130.41247491985, -101324.27976420877, -103215.77378699467, -107110.34174088738, -108387.6321777859, -101307.3594936561, -102109.47419517925, 0.0, 0.0, 0.0, 196.0, 18.0, 48.0, 0.0, 10.0, 151.0, 84.0, 0.0, 0.0, 0.0, 1.719437669986269E9, 0.0, 2024-06-26 16:34:29.986
230.0, -93922.90191923403, -96695.54641193706, -103931.78956887599, -106607.98628425435, -107557.30957476016, -99942.07023883704, -106028.29379180596, -104319.77114913121, -107246.82149253148, -103123.95282077228, -101317.84246180565, -103208.33065609106, -107103.8820867398, -108380.77019223812, -101301.36922614208, -102102.00871253118, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 92.0, 0.0, 0.0, 0.0, 1.719437669995361E9, 0.0, 2024-06-26 16:34:29.995
232.0, -93917.62690754258, -96692.86420260242, -103930.24729850856, -106606.73458656485, -107557.64485092698, -99941.4890934812, -106027.91381215022, -104318.56415493062, -107248.54257685454, -103127.05971325157, -101320.39056067355, -103213.27039161569, -107106.60899956334, -108384.19000913978, -101304.05143547672, -102105.71910211076, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 100.0, 0.0, 0.0, 0.0, 1.719437670003492E9, 0.0, 2024-06-26 16:34:30.003
234.0, -93920.04089594375, -96692.10424329093, -103928.83913860789, -106603.98532199685, -107553.75564739176, -99938.3822010019, -106024.31518129291, -104315.7254833848, -107243.40167562982, -103121.76234981566, -101314.7132175819, -103205.26846710069, -107102.47392683911, -108378.53501779259, -101300.00576973031, -102099.95235204129, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 108.0, 0.0, 0.0, 0.0, 1.719437670011225E9, 0.0, 2024-06-26 16:34:30.011
236.0, -93912.41895108449, -96685.51047867662, -103925.3299147284, -106600.34198765064, -107551.81104562416, -99935.25295677817, -106021.96824812511, -104312.5738874166, -107246.01682973109, -103124.10928298347, -101317.88716529455, -103212.44337707084, -107101.1775256607, -108380.79254398258, -101300.05047321922, -102103.23805847623, 0.0, 0.0, 0.0, 196.0, 126.5, 24.0, 0.0, 10.0, 151.0, 116.0, 0.0, 0.0, 0.0, 1.719437670018439E9, 0.0, 2024-06-26 16:34:30.018
238.0, -93914.54236680776, -96688.08092928898, -103923.18414726069, -106598.7103103054, -107548.12300778902, -99932.68250616582, -106019.26368704603, -104310.45047169334, -107236.29382089303, -103114.87801252342, -101304.85609827712, -103197.13243211895, -107094.11437441282, -108370.7342589777, -101292.71910103787, -102092.62097985996, 0.0, 0.0, 0.0, 196.0, 17.5, 176.0, 0.0, 10.0, 151.0, 124.0, 0.0, 0.0, 0.0, 1.719437670026416E9, 0.0, 2024-06-26 16:34:30.026
240.0, -93902.02538991277, -96678.29086521755, -103915.27162972352, -106591.31188289069, -107541.0375047967, -99925.4852444512, -106011.90996312023, -104302.6720646229, -107239.3113063945, -103118.63310559191, -101309.75113031283, -103206.27429560118, -107097.31067386994, -108373.81879971252, -101293.30024639372, -102097.0466252621, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 132.0, 0.0, 0.0, 0.0, 1.719437670035386E9, 0.0, 2024-06-26 16:34:30.035
242.0, -93887.11677636109, -96661.28118768707, -103896.89849578125, -106572.46936231488, -107521.63619060948, -99906.44155817528, -105993.13449777776, -104284.12011672498, -107218.8594602179, -103096.70604428125, -101286.03592944574, -103177.99933886521, -107076.5235515265, -108353.79163668057, -101274.41302232898, -102074.56077034006, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 140.0, 0.0, 0.0, 0.0, 1.719437670042367E9, 0.0, 2024-06-26 16:34:30.042
244.0, -93890.06720662919, -96665.50566738912, -103902.03939700597, -106577.56556005069, -107527.15707148994, -99911.64951463336, -105998.9683030806, -104289.52923888317, -107217.98774218414, -103096.72839602572, -101288.49462133582, -103184.61545522398, -107074.13191486978, -108352.13760759088, -101270.63557751603, -102074.44901161779, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 148.0, 0.0, 0.0, 0.0, 1.719437670050386E9, 0.0, 2024-06-26 16:34:30.050
246.0, -93888.61434323959, -96664.03045225507, -103898.99955976005, -106573.63165302655, -107523.08905399908, -99907.93912505379, -105994.81087861191, -104285.55062837013, -107215.05966366049, -103090.96164595624, -101281.16324915449, -103171.62909169545, -107072.83551369137, -108347.86842439992, -101269.92032169347, -102068.52579933713, 0.0, 0.0, 0.0, 196.0, 126.5, 16.0, 0.0, 10.0, 151.0, 156.0, 0.0, 0.0, 0.0, 1.719437670058402E9, 0.0, 2024-06-26 16:34:30.058
248.0, -93889.03902638424, -96663.56106562151, -103899.0219115045, -106574.4586675714, -107523.80430982164, -99908.833194832, -105995.59318966785, -104286.48940163726, -107218.79240498453, -103096.97426521473, -101289.12047018057, -103184.86132441298, -107074.53424626998, -108351.80233142404, -101270.92615019396, -102074.7395842957, 0.0, 0.0, 0.0, 196.0, 17.5, 176.0, 0.0, 10.0, 151.0, 164.0, 0.0, 0.0, 0.0, 1.719437670066441E9, 0.0, 2024-06-26 16:34:30.066
250.0, -93889.1060816176, -96662.24231269864, -103896.56321961441, -106571.28471985874, -107520.31743768662, -99905.39102618588, -105992.53100067747, -104283.44956439133, -107213.58444852644, -103089.03939593308, -101278.01165318629, -103170.24328353921, -107068.70044096715, -108345.45443599873, -101267.68514724793, -102066.38003186943, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 172.0, 0.0, 0.0, 0.0, 1.7194376700745E9, 0.0, 2024-06-26 16:34:30.074
252.0, -93888.23436358385, -96661.90703653182, -103896.40675740324, -106571.5529407922, -107520.33978943108, -99905.2792674636, -105993.0227390555, -104283.85189579152, -107218.03244567305, -103093.3309308685, -101284.76188001179, -103181.93324588935, -107070.33211831238, -108347.55549997753, -101266.18758036943, -102069.75514528218, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 180.0, 0.0, 0.0, 0.0, 1.719437670082469E9, 0.0, 2024-06-26 16:34:30.082
254.0, -93891.18479385195, -96669.52898139108, -103898.08313823739, -106571.66469951448, -107522.86553655453, -99906.06157851954, -105994.94498907865, -104284.63420684746, -107212.10923339239, -103088.50295406616, -101275.03887117373, -103168.43279223834, -107068.5216270115, -108342.1240260749, -101266.16522862497, -102064.05545044607, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 188.0, 0.0, 0.0, 0.0, 1.719437670091487E9, 0.0, 2024-06-26 16:34:30.091
0.0, -93899.09731138914, -96675.87687681639, -103903.08992899537, -106577.2526356283, -107527.00060927877, -99910.95661055525, -105999.39298622526, -104289.14925922743, -107223.64273353133, -103101.0869861945, -101290.4615748479, -103187.69999595881, -107077.64113874927, -108352.71875294672, -101273.74246999533, -102076.43831687431, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 196.0, 0.0, 0.0, 0.0, 1.71943767009854E9, 0.0, 2024-06-26 16:34:30.098
2.0, -93894.5152037758, -96671.65239711433, -103898.35135917085, -106572.1564378925, -107522.61966736552, -99905.99452328618, -105994.27443674499, -104283.7624888137, -107219.17238464027, -103092.95095121277, -101279.7550892538, -103172.61256845148, -107071.8743886798, -108347.73431393318, -101270.03208041574, -102068.68226154833, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 204.0, 0.0, 0.0, 0.0, 1.719437670106518E9, 0.0, 2024-06-26 16:34:30.106
4.0, -93892.83882294165, -96668.54550463504, -103894.84213529136, -106568.58015877964, -107517.59052486307, -99901.45711916174, -105989.93819832065, -104279.38154690046, -107220.11115790739, -103094.29205588008, -101283.42077534446, -103180.8603621555, -107070.66739447921, -108346.46026449923, -101265.44997280241, -102068.95048248179, 0.0, 0.0, 0.0, 196.0, 0.0, 0.0, 0.0, 10.0, 151.0, 212.0, 0.0, 0.0, 0.0, 1.719437670114502E9, 0.0, 2024-06-26 16:34:30.114
6.0, -93892.23532584135, -96665.37155692239, -103894.8197835469, -106567.86490295708, -107518.08226324109, -99901.23360171719, -105990.3181779764, -104279.58271260056, -107215.77491948307, -103087.60888428794, -101274.88240896254, -103168.18692304933, -107066.19704558815, -108341.05114234104, -101263.39361231252, -102062.82610450103, 0.0, 0.0, 0.0, 196.0, 126.0, 88.0, 0.0, 10.0, 151.0, 220.0, 0.0, 0.0, 0.0, 1.719437670122556E9, 0.0, 2024-06-26 16:34:30.122
8.0, -93890.51424151829, -96667.09264124544, -103893.43397539068, -106567.44021981243, -107516.38353066248, -99900.0266075166, -105989.13353552026, -104278.77804980017, -107218.39007358433, -103091.94512271228, -101281.78909799924, -103177.97698712075, -107070.17565610119, -108343.77805516458, -101264.19827511291, -102067.05058420308, 0.0, 0.0, 0.0, 196.0, 18.0, 144.0, 0.0, 10.0, 151.0, 228.0, 0.0, 0.0, 0.0, 1.719437670130674E9, 0.0, 2024-06-26 16:34:30.130
